url,twitterUrl,id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote,has_image
https://x.com/inquirerdotnet/status/1962321570392645993,https://twitter.com/inquirerdotnet/status/1962321570392645993,1962321570392645993,"Marikina 1st District Rep. Marcelino Teodoro said that completed flood control projects and repairs on well-maintained roads were once again allocated funding under the 2026 National Expenditure Program (NEP) submitted by the Department of Budget and Management (DBM).

READ MORE: https://t.co/nTqXIiiL82",0,0,0,0,Mon Sep 01 01:08:15 +0000 2025,0,False,False,True
https://x.com/nowyouknowph/status/1962311821198864653,https://twitter.com/nowyouknowph/status/1962311821198864653,1962311821198864653,Marikina 1st District Rep. Marcelino Teodoro said Sunday that completed flood control projects and repairs on well-maintained roads were once again allocated funding under the 2026 National Expenditure Program (NEP) submitted by the Department of Budget and Management (DBM). https://t.co/6iENnREv38,0,0,0,0,Mon Sep 01 00:29:30 +0000 2025,0,False,False,True
https://x.com/ignitesthestars/status/1962157123984605277,https://twitter.com/ignitesthestars/status/1962157123984605277,1962157123984605277,"not all contractors, man. marikina seems like it has shit together in terms of flood control, which are projects ng tatay ni BDL

https://t.co/Igfopct2Pk",0,0,0,0,Sun Aug 31 14:14:48 +0000 2025,0,False,True,False
https://x.com/mnlstandardph/status/1962025582188974203,https://twitter.com/mnlstandardph/status/1962025582188974203,1962025582188974203,"Teodoro flags duplicated DPWH project entries under 2026 NEP

Marikina City Rep. Marcelino Teodoro on Sunday said there appeared to be re-entries of finished flood control projects and road repairs on good roads in the 2026 National Expenditure Program (NEP) submitted by the Department of Budget and Management (DBM) to the House of Representatives.

Continue reading: https://t.co/yNoKeS7RFH",0,0,0,0,Sun Aug 31 05:32:06 +0000 2025,0,False,False,True
https://x.com/Ralph5SOS_/status/1961832273898258721,https://twitter.com/Ralph5SOS_/status/1961832273898258721,1961832273898258721,i stand by my theory na its that easy na magbaha sa qc dahil they closed off marikina and pasig na usually unang binabaha and thats on inefficient flood control systems,0,0,0,0,Sat Aug 30 16:43:57 +0000 2025,0,False,False,False
https://x.com/DrTonyLeachon/status/1961798326820782387,https://twitter.com/DrTonyLeachon/status/1961798326820782387,1961798326820782387,"Here’s a detailed and accessible analysis based on the scientific findings of the UP Resilience Institute under Dr. Mahar Lagmay, integrating meteorological data, urban planning insights, and climate resilience principles. 

🌧️ Scientific Analysis of the August 2025 Quezon City Floods

Based on the findings of Dr. Mahar Lagmay and the UP Resilience Institute

1. 📍 Why Quezon City Was Hit Hardest

The flooding was not Metro Manila-wide—it was hyperlocalized.
Rainfall data from multiple weather stations across the region revealed that:

• Quezon City and Nangka, Marikina received an extraordinary concentration of rainfall, while other areas remained relatively unaffected.

• This anomaly underscores the importance of localized weather monitoring and targeted urban planning.

2. 🌊 Rainfall Intensity and Volume

The numbers were staggering:

Metric Value 
Total Rainfall (24 hours) = 141 mm 
Peak Rainfall Intensity = 121 mm/hour 
Peak Time = 2:00 PM – 3:00 PM 

Comparison: Typhoon Ondoy ~90 mm/hour (still under review) 

This means Quezon City experienced more intense rainfall in one hour than what many cities receive in an entire day. 

The sheer volume overwhelmed even well-designed drainage systems.

3. 🏙️ Why the Streets Flooded So Quickly

The flooding wasn’t just due to rain—it was due to rainfall delivered too fast for the city’s infrastructure to absorb or redirect.

• Urban surfaces like concrete and asphalt are impermeable, preventing natural absorption.

• Drainage systems, even those recently upgraded, were not designed for this level of intensity.

• The short burst of extreme rainfall created flash flood conditions, especially in low-lying and densely built areas.

4. 📐 Was This Foreseen?

Yes—and this is where science meets governance.

• The Drainage Master Plan of Quezon City, developed in partnership with the UP Resilience Institute, had already identified the flood-prone zones that were affected.
• These areas were mapped using flood hazard simulations, historical rainfall data, and urban topography.
• Residents in these zones had been informed and capacitated to respond, but the scale and speed of the rainfall exceeded typical preparedness thresholds.

5. 🔬 Scientific Takeaways

• Localized Climate Events: Urban flooding is increasingly driven by microclimate anomalies—not just typhoons or seasonal monsoons.

• Peak Intensity Matters: Infrastructure must be designed not just for total rainfall, but for peak hourly intensity, which is often the tipping point.

• Drainage Planning Must Be Dynamic: Static plans must evolve with climate data, urban expansion, and real-time monitoring.

🛠️ Recommendations Moving Forward

1. Real-Time Rainfall Monitoring: Expand localized rain gauge networks and integrate with early warning systems.

2. Infrastructure Audit: Ensure all flood control projects align with the Drainage Master Plan and undergo environmental impact assessments.

3. Nature-Based Solutions: Incorporate green infrastructure—bioswales, permeable pavements, and retention parks—to absorb excess water.

4. Community Engagement: Continue capacitating residents in high-risk zones with drills, education, and access to emergency resources.

5. Climate-Adaptive Governance: Treat flooding not as a seasonal nuisance but as a climate resilience challenge requiring inter-agency coordination.

Dr. Lagmay’s analysis is a wake-up call—not just about rainfall, but about readiness. The science was sound. 

The warnings were clear. 

Now, the challenge is to ensure that governance keeps pace with climate reality.

@nababaha",0,0,0,0,Sat Aug 30 14:29:04 +0000 2025,0,False,False,False
https://x.com/DrTonyLeachon/status/1961797855171268971,https://twitter.com/DrTonyLeachon/status/1961797855171268971,1961797855171268971,"Here’s a detailed and accessible analysis based on the scientific findings of the UP Resilience Institute under Dr. Mahar Lagmay, integrating meteorological data, urban planning insights, and climate resilience principles. 

🌧️ Scientific Analysis of the August 2025 Quezon City Floods

Based on the findings of Dr. Mahar Lagmay and the UP Resilience Institute

1. 📍 Why Quezon City Was Hit Hardest

The flooding was not Metro Manila-wide—it was hyperlocalized.
Rainfall data from multiple weather stations across the region revealed that:

• Quezon City and Nangka, Marikina received an extraordinary concentration of rainfall, while other areas remained relatively unaffected.

• This anomaly underscores the importance of localized weather monitoring and targeted urban planning.

2. 🌊 Rainfall Intensity and Volume

The numbers were staggering:

Metric Value 
Total Rainfall (24 hours) = 141 mm 
Peak Rainfall Intensity = 121 mm/hour 
Peak Time = 2:00 PM – 3:00 PM 

Comparison: Typhoon Ondoy ~90 mm/hour (still under review) 

This means Quezon City experienced more intense rainfall in one hour than what many cities receive in an entire day. 

The sheer volume overwhelmed even well-designed drainage systems.

3. 🏙️ Why the Streets Flooded So Quickly

The flooding wasn’t just due to rain—it was due to rainfall delivered too fast for the city’s infrastructure to absorb or redirect.

• Urban surfaces like concrete and asphalt are impermeable, preventing natural absorption.

• Drainage systems, even those recently upgraded, were not designed for this level of intensity.

• The short burst of extreme rainfall created flash flood conditions, especially in low-lying and densely built areas.

4. 📐 Was This Foreseen?

Yes—and this is where science meets governance.

• The Drainage Master Plan of Quezon City, developed in partnership with the UP Resilience Institute, had already identified the flood-prone zones that were affected.
• These areas were mapped using flood hazard simulations, historical rainfall data, and urban topography.
• Residents in these zones had been informed and capacitated to respond, but the scale and speed of the rainfall exceeded typical preparedness thresholds.

5. 🔬 Scientific Takeaways

• Localized Climate Events: Urban flooding is increasingly driven by microclimate anomalies—not just typhoons or seasonal monsoons.

• Peak Intensity Matters: Infrastructure must be designed not just for total rainfall, but for peak hourly intensity, which is often the tipping point.

• Drainage Planning Must Be Dynamic: Static plans must evolve with climate data, urban expansion, and real-time monitoring.

🛠️ Recommendations Moving Forward

1. Real-Time Rainfall Monitoring: Expand localized rain gauge networks and integrate with early warning systems.

2. Infrastructure Audit: Ensure all flood control projects align with the Drainage Master Plan and undergo environmental impact assessments.

3. Nature-Based Solutions: Incorporate green infrastructure—bioswales, permeable pavements, and retention parks—to absorb excess water.

4. Community Engagement: Continue capacitating residents in high-risk zones with drills, education, and access to emergency resources.

5. Climate-Adaptive Governance: Treat flooding not as a seasonal nuisance but as a climate resilience challenge requiring inter-agency coordination.

Dr. Lagmay’s analysis is a wake-up call—not just about rainfall, but about readiness. The science was sound. 

The warnings were clear. 

Now, the challenge is to ensure that governance keeps pace with climate reality.

Tony Leachon

@nababaha",0,0,0,0,Sat Aug 30 14:27:11 +0000 2025,0,False,False,True
https://x.com/pnagovph/status/1961713640392040734,https://twitter.com/pnagovph/status/1961713640392040734,1961713640392040734,"Situation in Barangay Tañong, Marikina City on Saturday (Aug. 30, 2025). Barangay Captain Danny del Castillo said some areas are submerged in waist-deep flood. He appealed to the local government to send help. | via Froilan Hernandez Jr. (📷: Danny del Castillo) https://t.co/I4P5D8jfTD",0,0,0,0,Sat Aug 30 08:52:33 +0000 2025,0,False,False,False
https://x.com/pnagovph/status/1961711101911203970,https://twitter.com/pnagovph/status/1961711101911203970,1961711101911203970,"Situation in Barangay Tañong, Marikina City on Saturday (Aug. 30, 2025). Barangay Captain Danny del Castillo said some areas are submerged in waist-deep flood. He appealed to the local government to send help. | via Froilan Hernandez Jr. (📷: Danny del Castillo) https://t.co/IpQuShlD2P",0,0,0,0,Sat Aug 30 08:42:28 +0000 2025,0,False,False,False
https://x.com/rapplerdotcom/status/1961638004822307165,https://twitter.com/rapplerdotcom/status/1961638004822307165,1961638004822307165,Is Marikina doing something right with its flood control? https://t.co/3CFPFCoJ43,0,0,0,0,Sat Aug 30 03:52:00 +0000 2025,0,False,False,False
https://x.com/rendon_nenita/status/1961372086385217685,https://twitter.com/rendon_nenita/status/1961372086385217685,1961372086385217685,"Deputy Speaker Ronaldo Puno reveals the 2026 NEP includes funding for already completed projects, while urgent flood control works in Antipolo &amp; Marikina vanished or were slashed. Probe needed.

https://t.co/xYhTexH0hF 
#NEP2026 @senatePH @iampinglacson #rodantemarcoleta",0,0,0,0,Fri Aug 29 10:15:20 +0000 2025,0,False,False,False
https://x.com/TheManilaTimes/status/1963352116963000725,https://twitter.com/TheManilaTimes/status/1963352116963000725,1963352116963000725,"MANILA, Philippines — Pasig City Mayor Vico Sotto said he was willing to testify before the Senate should he be invited to its ongoing investigation into alleged anomalies in flood control projects involving his former mayoral rival Cezarah Discaya. https://t.co/zQ4fFEdvOH",0,0,0,0,Wed Sep 03 21:23:16 +0000 2025,0,False,False,False
https://x.com/PhilippineStar/status/1963241506120376474,https://twitter.com/PhilippineStar/status/1963241506120376474,1963241506120376474,"Department of Public Works and Highways (DPWH) Secretary Vince Dizon announced that he is coordinating with the Department of Justice and the Bureau of Immigration on the issuance of a lookout order for several key DPWH officials and contractors involved in the anomalous flood control projects.

The list includes Sarah Discaya, who ran for mayor of Pasig in the May 2025 elections.

“So, kung sino ‘yung mga inimbitahan, sinubpoena, ito ang pinagbasehan natin. Hindi ito final na listahan; kung may kinakailangan pang ipa-request na lookout order sa mga susunod na araw o linggo, magdadagdag kami dito sa listahan,” he said in a press briefing on Wednesday, September 3, 2025.

Dizon added that he is temporarily suspending all bidding for locally funded projects to give way to the ""clean sweep"" within the agency.

""Today, I will issue an order to pause all the ongoing bidding of the locally funded projects. Foreign-assisted projects will continue kasi kampante tayo na maayos ‘yun dahil nakabantay ang ating mga advisers at foreign funders doon,"" he said.

WATCH: https://t.co/PFUqeiQfes",0,0,0,0,Wed Sep 03 14:03:44 +0000 2025,0,False,False,True
https://x.com/DrTonyLeachon/status/1963230498618306616,https://twitter.com/DrTonyLeachon/status/1963230498618306616,1963230498618306616,"🇵🇭 A YOUNG MAYOR WITH AN OLD SOUL: VICO SOTTO’S FIGHT FOR ACCOUNTABILITY

In a nation weary of recycled excuses and recycled names, Pasig City Mayor Vico Sotto stands as a rare figure: young in age, but ancient in wisdom.

He doesn’t grandstand.
He doesn’t chase headlines.
He simply does the work—with moral courage, quiet integrity, and a deep respect for the rule of law.

When asked about the Senate’s flood control probe, he didn’t deflect or dramatize. He said:
“Let the Senators do their job.”
But he didn’t stop there.

He reminded the nation:
“Ang importante dito, managot ang kailangan managot—whether they’re government officials, contractors, suppliers, politicians, or career officials.”

And most importantly, he warned us:
“Wag tayong pumayag na magkalimutan tayo after two months, after two years for that matter.”

This is not just a statement.
It’s a philosophy.
It’s a refusal to normalize impunity.

While others play politics, Mayor Sotto is conducting parallel investigations, assisting national agencies, and quietly building a culture of accountability from the ground up.

In a time of excess and spectacle, he reminds us that leadership is not about power—it’s about principle.
Not about noise—but about integrity.
Not about age—but about character.

He is proof that reform doesn’t need theatrics.
It needs backbone.

Let us support leaders like him.
Let us echo his call.
Let us remember that silence enables corruption—and memory is our greatest weapon against it.

🔴 #AccountabilityIsCourage
🔴 #SupportPrincipledLeadership
🔴 #WagTayongMagkalimutan
🔴 #VicoSottoStyleOfGovernance
🔴 #IntegrityIsTheNewRevolution

@VicoSotto",664,30,2868,0,Wed Sep 03 13:20:00 +0000 2025,0,False,True,False
https://x.com/KapatidInsider/status/1963227370589986987,https://twitter.com/KapatidInsider/status/1963227370589986987,1963227370589986987,"#MediaBytes NATIONAL | Pasig City Mayor Vico Sotto says he’s ready to face the Senate Blue Ribbon probe on the flood control scandal linked to his former political rival Sarah Discaya: “Kapag nagpatawag, required po yun.”

READ MORE: https://t.co/YGrAP7VtW8 https://t.co/qwxC41Mzpd",0,0,0,0,Wed Sep 03 13:07:34 +0000 2025,0,False,False,True
https://x.com/emthousand/status/1963144418984386687,https://twitter.com/emthousand/status/1963144418984386687,1963144418984386687,"@jlouienbehold Wrong side of the river to properly handle España flooding. UST has the largest open space in the floodplain north of the Pasig River, and therefore it will always *always* be targeted for flood control projects. Nothing personal, it's just hydrology.",0,0,0,0,Wed Sep 03 07:37:57 +0000 2025,0,False,False,False
https://x.com/manilabulletin/status/1963127318626632134,https://twitter.com/manilabulletin/status/1963127318626632134,1963127318626632134,"Pasig City Mayor Vico Sotto on Wednesday, Sept. 3, said he has not received any invitation to attend the Senate probe into the alleged anomalous flood control projects but added that he would attend if invited.

READ: https://t.co/N0x5kc1NBR https://t.co/EZ14HfE0uF",0,0,0,0,Wed Sep 03 06:30:00 +0000 2025,0,False,False,True
https://x.com/ABSCBNNews/status/1963104672027484525,https://twitter.com/ABSCBNNews/status/1963104672027484525,1963104672027484525,"Pasig Mayor Vico Sotto said that while he has not been invited to testify, the city government will help senators in their probe into flood control projects, including those linked to his former rival Sarah Discaya.

READ: https://t.co/9DfAI8UgAu https://t.co/IK7nYcIuTk",0,0,0,0,Wed Sep 03 05:00:01 +0000 2025,0,False,False,True
https://x.com/gmanews/status/1963092806815416800,https://twitter.com/gmanews/status/1963092806815416800,1963092806815416800,Pasig City Mayor Vico Sotto asks DPWH via freedom of information request for documents of around a dozen flood control projects in Pasig. | via Joseph Morong/GMA Integrated News https://t.co/OdDCAomVII,0,0,0,0,Wed Sep 03 04:12:52 +0000 2025,0,False,False,True
https://x.com/Joseph_Morong/status/1963088542399070437,https://twitter.com/Joseph_Morong/status/1963088542399070437,1963088542399070437,Pasig City Mayor Vico Sotto asking DPWH via freedom of information request documents of around a dozen flood control projects in Pasig @gmanews @24orasgma,0,0,0,0,Wed Sep 03 03:55:55 +0000 2025,0,False,False,False
